theta1,theta2,px,py
4,151,13.62589103,20.39255416
4,152,13.33638421,19.75728941
4,153,13.05800837,19.11706883
4,154,12.79084833,18.47208742
4,155,12.53498545,17.82254167
4,156,12.29049768,17.16862942
4,157,12.05745949,16.51054987
4,158,11.83594186,15.84850346
4,159,11.62601227,15.18269188
4,160,11.42773468,14.51331792
4,161,11.24116946,13.84058549
4,162,11.06637346,13.16469951
4,163,10.90339992,12.48586586
4,164,10.75229848,11.80429132
4,165,10.61311518,11.1201835
4,166,10.48589239,10.43375079
4,167,10.37066889,9.745202289
4,168,10.26747976,9.054747726
4,169,10.17635645,8.362597423
4,170,10.0973267,7.668962218
4,171,10.03041459,6.974053397
4,172,9.975640503,6.278082637
4,173,9.933021123,5.581261937
4,174,9.902569432,4.883803555
4,175,9.884294707,4.185919945
4,176,9.878202513,3.487823687
4,177,9.884294707,2.78972743
4,178,9.902569432,2.091843819
4,179,9.933021123,1.394385437
4,180,9.975640503,0.697564737
5,0,89.65752283,7.844016847
5,1,89.59061072,8.538925668
5,2,89.51158097,9.232560874
5,3,89.42045765,9.924711176
5,4,89.31726853,10.61516574
5,5,89.20204503,11.30371424
5,6,89.07482224,11.99014695
5,7,88.93563893,12.67425477
5,8,88.7845375,13.35582931
5,9,88.62156396,14.03466296
5,10,88.44676796,14.71054894
5,11,88.26020274,15.38328137
5,12,88.06192514,16.05265533
5,13,87.85199556,16.71846691
5,14,87.63047793,17.38051332
5,15,87.39743974,18.03859287
5,16,87.15295196,18.69250512
5,17,86.89708909,19.34205087
5,18,86.62992904,19.98703228
5,19,86.35155321,20.62725286
5,20,86.06204639,21.26251761
5,21,85.76149676,21.89263301
5,22,85.44999587,22.51740713
5,23,85.12763862,23.13664965
5,24,84.79452319,23.75017195
5,25,84.45075106,24.35778714
5,26,84.09642693,24.95931013
5,27,83.73165875,25.55455771
5,28,83.35655762,26.14334854
5,29,82.97123781,26.72550328
5,30,82.57581668,27.30084459
5,31,82.17041468,27.86919723
5,32,81.75515531,28.43038806
5,33,81.33016505,28.98424615
5,34,80.89557336,29.53060278
5,35,80.45151263,30.06929152
5,36,79.99811811,30.6001483
5,37,79.53552792,31.12301139
5,38,79.06388297,31.63772154
5,39,78.58332692,32.14412196
5,40,78.09400615,32.64205838
5,41,77.59606972,33.13137915
5,42,77.08966931,33.6119352
5,43,76.57495916,34.08358016
5,44,76.05209606,34.54617035
5,45,75.52123929,34.99956486
5,46,74.98255055,35.4436256
5,47,74.43619392,35.87821728
5,48,73.88233583,36.30320754
5,49,73.321145,36.71846691
5,50,72.75279236,37.12386891
5,51,72.17745104,37.51929004
5,52,71.59529631,37.90460986
5,53,71.00650547,38.27971098
5,54,70.4112579,38.64447917
5,55,69.8097349,38.99880329
5,56,69.20211971,39.34257542
5,57,68.58859742,39.67569085
5,58,67.96935489,39.9980481
5,59,67.34458078,40.30954899
5,60,66.71446537,40.61009862
5,61,66.07920063,40.89960544
5,62,65.43898004,41.17798128
5,63,64.79399864,41.44514132
5,64,64.14445289,41.7010042
5,65,63.49054064,41.94549197
5,66,62.83246108,42.17853016
5,67,62.17041468,42.40004779
5,68,61.50460309,42.60997738
5,69,60.83522914,42.80825497
5,70,60.16249671,42.99482019
5,71,59.48661073,43.16961619
5,72,58.80777708,43.33258973
5,73,58.12620254,43.48369117
5,74,57.44209472,43.62287448
5,75,56.75566201,43.75009726
5,76,56.06711351,43.86532076
5,77,55.37665894,43.96850989
5,78,54.68450864,44.0596332
5,79,53.99087344,44.13866295
5,80,53.29596461,44.20557506
5,81,52.59999385,44.26034915
5,82,51.90317315,44.30296853
5,83,51.20571477,44.33342022
5,84,50.50783116,44.35169494
5,85,49.8097349,44.35778714
5,86,49.11163865,44.35169494
5,87,48.41375504,44.33342022
5,88,47.71629665,44.30296853
5,89,47.01947595,44.26034915
5,90,46.32350519,44.20557506
5,91,45.62859637,44.13866295
5,92,44.93496117,44.0596332
5,93,44.24281087,43.96850989
5,94,43.5523563,43.86532076
5,95,42.8638078,43.75009726
5,96,42.17737509,43.62287448
5,97,41.49326727,43.48369117
5,98,40.81169273,43.33258973
5,99,40.13285908,43.16961619
5,100,39.4569731,42.99482019
5,101,38.78424067,42.80825497
5,102,38.11486672,42.60997738
5,103,37.44905513,42.40004779
5,104,36.78700873,42.17853016
5,105,36.12892917,41.94549197
5,106,35.47501692,41.7010042
5,107,34.82547117,41.44514132
5,108,34.18048977,41.17798128
5,109,33.54026918,40.89960544
5,110,32.90500443,40.61009862
5,111,32.27488903,40.30954899
5,112,31.65011492,39.9980481
5,113,31.03087239,39.67569085
5,114,30.41735009,39.34257542
5,115,29.8097349,38.99880329
5,116,29.20821191,38.64447917
5,117,28.61296434,38.27971098
5,118,28.0241735,37.90460986
5,119,27.44201877,37.51929004
5,120,26.86667745,37.12386891
5,121,26.29832481,36.71846691
5,122,25.73713398,36.30320754
5,123,25.18327589,35.87821728
5,124,24.63691926,35.4436256
5,125,24.09823052,34.99956486
5,126,23.56737374,34.54617035
5,127,23.04451065,34.08358016
5,128,22.5298005,33.6119352
5,129,22.02340009,33.13137915
5,130,21.52546366,32.64205838
5,131,21.03614289,32.14412196
5,132,20.55558684,31.63772154
5,133,20.08394189,31.12301139
5,134,19.6213517,30.6001483
5,135,19.16795718,30.06929152
5,136,18.72389645,29.53060278
5,137,18.28930476,28.98424615
5,138,17.8643145,28.43038806
5,139,17.44905513,27.86919723
5,140,17.04365313,27.30084459
5,141,16.648232,26.72550328
5,142,16.26291219,26.14334854
5,143,15.88781106,25.55455771
5,144,15.52304288,24.95931013
5,145,15.16871875,24.35778714
5,146,14.82494662,23.75017195
5,147,14.49183119,23.13664965
5,148,14.16947394,22.51740713
5,149,13.85797305,21.89263301
5,150,13.55742342,21.26251761
5,151,13.2679166,20.62725286
5,152,12.98954077,19.98703228
5,153,12.72238072,19.34205087
5,154,12.46651784,18.69250512
5,155,12.22203007,18.03859287
5,156,11.98899188,17.38051332
5,157,11.76747425,16.71846691
5,158,11.55754467,16.05265533
5,159,11.35926707,15.38328137
5,160,11.17270185,14.71054894
5,161,10.99790585,14.03466296
5,162,10.83493231,13.35582931
5,163,10.68383088,12.67425477
5,164,10.54464757,11.99014695
5,165,10.41742478,11.30371424
5,166,10.30220128,10.61516574
5,167,10.19901215,9.924711176
5,168,10.10788884,9.232560874
5,169,10.02885909,8.538925668
5,170,9.961946981,7.844016847
5,171,9.907172894,7.148046087
5,172,9.864553514,6.451225387
5,173,9.834101824,5.753767005
5,174,9.815827098,5.055883395
5,175,9.809734905,4.357787137
5,176,9.815827098,3.65969088
5,177,9.834101824,2.961807269
5,178,9.864553514,2.264348888
5,179,9.907172894,1.567528188
5,180,9.961946981,0.871557427
6,0,89.50697058,9.407561694
6,1,89.42794083,10.1011969
6,2,89.33681752,10.7933472
6,3,89.23362839,11.48380176
6,4,89.11840489,12.17235027
6,5,88.99118211,12.85878298
6,6,88.8519988,13.5428908
6,7,88.70089736,14.22446534
6,8,88.53792382,14.90329899
6,9,88.36312782,15.57918497
6,10,88.17656261,16.2519174
6,11,87.97828501,16.92129135
6,12,87.76835542,17.58710294
6,13,87.54683779,18.24914934
6,14,87.3137996,18.9072289
6,15,87.06931183,19.56114115
6,16,86.81344895,20.2106869
6,17,86.54628891,20.8556683
6,18,86.26791307,21.49588889
6,19,85.97840625,22.13115363
6,20,85.67785662,22.76126903
6,21,85.36635574,23.38604315
6,22,85.04399848,24.00528567
6,23,84.71088305,24.61880797
6,24,84.36711092,25.22642316
6,25,84.0127868,25.82794616
6,26,83.64801861,26.42319373
6,27,83.27291749,27.01198456
6,28,82.88759767,27.5941393
6,29,82.49217654,28.16948062
6,30,82.08677454,28.73783326
6,31,81.67151517,29.29902409
6,32,81.24652491,29.85288218
6,33,80.81193323,30.39923881
6,34,80.36787249,30.93792755
6,35,79.91447798,31.46878432
6,36,79.45188779,31.99164742
6,37,78.98024283,32.50635757
6,38,78.49968678,33.01275798
6,39,78.01036602,33.51069441
6,40,77.51242959,34.00001518
6,41,77.00602917,34.48057123
6,42,76.49131902,34.95221618
6,43,75.96845593,35.41480637
6,44,75.43759916,35.86820089
6,45,74.89891041,36.31226162
6,46,74.35255378,36.74685331
6,47,73.79869569,37.17184357
6,48,73.23750486,37.58710294
6,49,72.66915222,37.99250493
6,50,72.09381091,38.38792607
6,51,71.51165617,38.77324588
6,52,70.92286534,39.14834701
6,53,70.32761776,39.51311519
6,54,69.72609477,39.86743931
6,55,69.11847958,40.21121145
6,56,68.50495728,40.54432688
6,57,67.88571476,40.86668413
6,58,67.26094064,41.17818502
6,59,66.63082524,41.47873464
6,60,65.99556049,41.76824147
6,61,65.35533991,42.0466173
6,62,64.71035851,42.31377735
6,63,64.06081275,42.56964022
6,64,63.4069005,42.81412799
6,65,62.74882095,43.04716619
6,66,62.08677454,43.26868382
6,67,61.42096296,43.4786134
6,68,60.751589,43.676891
6,69,60.07885657,43.86345621
6,70,59.40297059,44.03825221
6,71,58.72413694,44.20122575
6,72,58.0425624,44.35232719
6,73,57.35845458,44.4915105
6,74,56.67202188,44.61873328
6,75,55.98347337,44.73395679
6,76,55.29301881,44.83714591
6,77,54.6008685,44.92826923
6,78,53.9072333,45.00729898
6,79,53.21232448,45.07421109
6,80,52.51635372,45.12898517
6,81,51.81953302,45.17160455
6,82,51.12207464,45.20205624
6,83,50.42419103,45.22033097
6,84,49.72609477,45.22642316
6,85,49.02799851,45.22033097
6,86,48.3301149,45.20205624
6,87,47.63265652,45.17160455
6,88,46.93583582,45.12898517
6,89,46.23986506,45.07421109
6,90,45.54495624,45.00729898
6,91,44.85132103,44.92826923
6,92,44.15917073,44.83714591
6,93,43.46871617,44.73395679
6,94,42.78016766,44.61873328
6,95,42.09373495,44.4915105
6,96,41.40962714,44.35232719
6,97,40.72805259,44.20122575
6,98,40.04921894,44.03825221
6,99,39.37333296,43.86345621
6,100,38.70060054,43.676891
6,101,38.03122658,43.4786134
6,102,37.36541499,43.26868382
6,103,36.70336859,43.04716619
6,104,36.04528904,42.81412799
6,105,35.39137679,42.56964022
6,106,34.74183103,42.31377735
6,107,34.09684963,42.0466173
6,108,33.45662905,41.76824147
6,109,32.8213643,41.47873464
6,110,32.1912489,41.17818502
6,111,31.56647478,40.86668413
6,112,30.94723226,40.54432688
6,113,30.33370996,40.21121145
6,114,29.72609477,39.86743931
6,115,29.12457177,39.51311519
6,116,28.5293242,39.14834701
6,117,27.94053337,38.77324588
6,118,27.35837863,38.38792607
6,119,26.78303731,37.99250493
6,120,26.21468468,37.58710294
6,121,25.65349384,37.17184357
6,122,25.09963576,36.74685331
6,123,24.55327913,36.31226162
6,124,24.01459038,35.86820089
6,125,23.48373361,35.41480637
6,126,22.96087051,34.95221618
6,127,22.44616037,34.48057123
6,128,21.93975995,34.00001518
6,129,21.44182352,33.51069441
6,130,20.95250275,33.01275798
6,131,20.4719467,32.50635757
6,132,20.00030175,31.99164742
6,133,19.53771156,31.46878432
6,134,19.08431704,30.93792755
6,135,18.64025631,30.39923881
6,136,18.20566462,29.85288218
6,137,17.78067437,29.29902409
6,138,17.36541499,28.73783326
6,139,16.960013,28.16948062
6,140,16.56459187,27.5941393
6,141,16.17927205,27.01198456
6,142,15.80417092,26.42319373
6,143,15.43940274,25.82794616
6,144,15.08507862,25.22642316
6,145,14.74130648,24.61880797
6,146,14.40819105,24.00528567
6,147,14.0858338,23.38604315
6,148,13.77433292,22.76126903
6,149,13.47378329,22.13115363
6,150,13.18427646,21.49588889
6,151,12.90590063,20.8556683
6,152,12.63874059,20.2106869
6,153,12.38287771,19.56114115
6,154,12.13838994,18.9072289
6,155,11.90535174,18.24914934
6,156,11.68383412,17.58710294
6,157,11.47390453,16.92129135
6,158,11.27562693,16.2519174
6,159,11.08906172,15.57918497
6,160,10.91426572,14.90329899
6,161,10.75129218,14.22446534
6,162,10.60019074,13.5428908
6,163,10.46100743,12.85878298
6,164,10.33378465,12.17235027
6,165,10.21856114,11.48380176
6,166,10.11537202,10.7933472
6,167,10.0242487,10.1011969
6,168,9.945218954,9.407561694
6,169,9.878306845,8.712652873
6,170,9.823532758,8.016682113
6,171,9.780913378,7.319861413
6,172,9.750461688,6.622403031
6,173,9.732186962,5.924519421
6,174,9.726094768,5.226423163
6,175,9.732186962,4.528326906
6,176,9.750461688,3.830443295
6,177,9.780913378,3.132984914
6,178,9.823532758,2.436164214
6,179,9.878306845,1.740193453
6,180,9.945218954,1.045284633
7,0,89.32915365,10.96824091
7,1,89.23803033,11.66039121
7,2,89.13484121,12.35084577
7,3,89.0196177,13.03939428
7,4,88.89239492,13.72582699
7,5,88.75321161,14.4099348
7,6,88.60211017,15.09150934
7,7,88.43913663,15.77034299
7,8,88.26434063,16.44622897
7,9,88.07777542,17.1189614
7,10,87.87949782,17.78833536
7,11,87.66956823,18.45414695
7,12,87.44805061,19.11619335
7,13,87.21501241,19.7742729
7,14,86.97052464,20.42818515
7,15,86.71466176,21.07773091
7,16,86.44750172,21.72271231
7,17,86.16912589,22.36293289
7,18,85.87961906,22.99819764
7,19,85.57906943,23.62831304
7,20,85.26756855,24.25308716
7,21,84.9452113,24.87232968
7,22,84.61209587,25.48585198
7,23,84.26832373,26.09346717
7,24,83.91399961,26.69499017
7,25,83.54923143,27.29023774
7,26,83.1741303,27.87902857
7,27,82.78881048,28.46118331
7,28,82.39338935,29.03652462
7,29,81.98798736,29.60487726
7,30,81.57272798,30.1660681
7,31,81.14773773,30.71992618
7,32,80.71314604,31.26628281
7,33,80.26908531,31.80497156
7,34,79.81569079,32.33582833
7,35,79.3531006,32.85869142
7,36,78.88145565,33.37340157
7,37,78.4008996,33.87980199
7,38,77.91157883,34.37773842
7,39,77.4136424,34.86705918
7,40,76.90724198,35.34761524
7,41,76.39253184,35.81926019
7,42,75.86966874,36.28185038
7,43,75.33881197,36.7352449
7,44,74.80012322,37.17930563
7,45,74.2537666,37.61389731
7,46,73.69990851,38.03888757
7,47,73.13871767,38.45414695
7,48,72.57036504,38.85954894
7,49,71.99502372,39.25497007
7,50,71.41286898,39.64028989
7,51,70.82407815,40.01539102
7,52,70.22883058,40.3801592
7,53,69.62730758,40.73448332
7,54,69.01969239,41.07825546
7,55,68.40617009,41.41137088
7,56,67.78692757,41.73372814
7,57,67.16215345,42.04522902
7,58,66.53203805,42.34577865
7,59,65.89677331,42.63528548
7,60,65.25655272,42.91366131
7,61,64.61157132,43.18082135
7,62,63.96202556,43.43668423
7,63,63.30811332,43.681172
7,64,62.65003376,43.91421019
7,65,61.98798736,44.13572782
7,66,61.32217577,44.34565741
7,67,60.65280181,44.54393501
7,68,59.98006939,44.73050022
7,69,59.30418341,44.90529622
7,70,58.62534976,45.06826976
7,71,57.94377521,45.2193712
7,72,57.2596674,45.35855451
7,73,56.57323469,45.48577729
7,74,55.88468618,45.60100079
7,75,55.19423162,45.70418992
7,76,54.50208132,45.79531324
7,77,53.80844611,45.87434298
7,78,53.11353729,45.94125509
7,79,52.41756653,45.99602918
7,80,51.72074583,46.03864856
7,81,51.02328745,46.06910025
7,82,50.32540384,46.08737498
7,83,49.62730758,46.09346717
7,84,48.92921132,46.08737498
7,85,48.23132771,46.06910025
7,86,47.53386933,46.03864856
7,87,46.83704863,45.99602918
7,88,46.14107787,45.94125509
7,89,45.44616905,45.87434298
7,90,44.75253385,45.79531324
7,91,44.06038354,45.70418992
7,92,43.36992898,45.60100079
7,93,42.68138048,45.48577729
7,94,41.99494777,45.35855451
7,95,41.31083995,45.2193712
7,96,40.62926541,45.06826976
7,97,39.95043176,44.90529622
7,98,39.27454578,44.73050022
7,99,38.60181335,44.54393501
7,100,37.93243939,44.34565741
7,101,37.26662781,44.13572782
7,102,36.6045814,43.91421019
7,103,35.94650185,43.681172
7,104,35.2925896,43.43668423
7,105,34.64304385,43.18082135
7,106,33.99806244,42.91366131
7,107,33.35784186,42.63528548
7,108,32.72257711,42.34577865
7,109,32.09246171,42.04522902
7,110,31.46768759,41.73372814
7,111,30.84844507,41.41137088
7,112,30.23492277,41.07825546
7,113,29.62730758,40.73448332
7,114,29.02578459,40.3801592
7,115,28.43053701,40.01539102
7,116,27.84174618,39.64028989
7,117,27.25959144,39.25497007
7,118,26.68425013,38.85954894
7,119,26.11589749,38.45414695
7,120,25.55470666,38.03888757
7,121,25.00084857,37.61389731
7,122,24.45449194,37.17930563
7,123,23.91580319,36.7352449
7,124,23.38494642,36.28185038
7,125,22.86208333,35.81926019
7,126,22.34737318,35.34761524
7,127,21.84097276,34.86705918
7,128,21.34303633,34.37773842
7,129,20.85371557,33.87980199
7,130,20.37315952,33.37340157
7,131,19.90151456,32.85869142
7,132,19.43892437,32.33582833
7,133,18.98552986,31.80497156
7,134,18.54146912,31.26628281
7,135,18.10687744,30.71992618
7,136,17.68188718,30.1660681
7,137,17.26662781,29.60487726
7,138,16.86122581,29.03652462
7,139,16.46580468,28.46118331
7,140,16.08048486,27.87902857
7,141,15.70538374,27.29023774
7,142,15.34061555,26.69499017
7,143,14.98629143,26.09346717
7,144,14.6425193,25.48585198
7,145,14.30940387,24.87232968
7,146,13.98704661,24.25308716
7,147,13.67554573,23.62831304
7,148,13.3749961,22.99819764
7,149,13.08548928,22.36293289
7,150,12.80711344,21.72271231
7,151,12.5399534,21.07773091
7,152,12.28409052,20.42818515
7,153,12.03960275,19.7742729
7,154,11.80656456,19.11619335
7,155,11.58504693,18.45414695
7,156,11.37511734,17.78833536
7,157,11.17683974,17.1189614
7,158,10.99027453,16.44622897
7,159,10.81547853,15.77034299
7,160,10.65250499,15.09150934
7,161,10.50140355,14.4099348
7,162,10.36222024,13.72582699
7,163,10.23499746,13.03939428
7,164,10.11977396,12.35084577
7,165,10.01658483,11.66039121
7,166,9.925461516,10.96824091
7,167,9.846431767,10.2746057
7,168,9.779519658,9.57969688
7,169,9.724745572,8.88372612
7,170,9.682126192,8.18690542
7,171,9.651674501,7.489447038
7,172,9.633399776,6.791563428
7,173,9.627307582,6.09346717
7,174,9.633399776,5.395370913
7,175,9.651674501,4.697487302
7,176,9.682126192,4.000028921
7,177,9.724745572,3.30320822
7,178,9.779519658,2.60723746
7,179,9.846431767,1.91232864
7,180,9.925461516,1.218693434
8,0,89.12412619,12.52557909
8,1,89.02093706,13.21603365
8,2,88.90571356,13.90458215
8,3,88.77849077,14.59101486
8,4,88.63930747,15.27512268
8,5,88.48820603,15.95669722
8,6,88.32523249,16.63553087
8,7,88.15043649,17.31141685
8,8,87.96387127,17.98414928
8,9,87.76559368,18.65352324
8,10,87.55566409,19.31933482
8,11,87.33414646,19.98138123
8,12,87.10110827,20.63946078
8,13,86.8566205,21.29337303
8,14,86.60075762,21.94291878
8,15,86.33359758,22.58790019
8,16,86.05522174,23.22812077
8,17,85.76571492,23.86338552
8,18,85.46516529,24.49350092
8,19,85.1536644,25.11827504
8,20,84.83130715,25.73751756
8,21,84.49819172,26.35103986
8,22,84.15441959,26.95865505
8,23,83.80009547,27.56017804
8,24,83.43532728,28.15542562
8,25,83.06022615,28.74421645
8,26,82.67490634,29.32637119
8,27,82.27948521,29.9017125
8,28,81.87408321,30.47006514
8,29,81.45882384,31.03125597
8,30,81.03383358,31.58511406
8,31,80.5992419,32.13147069
8,32,80.15518116,32.67015944
8,33,79.70178665,33.20101621
8,34,79.23919646,33.7238793
8,35,78.7675515,34.23858945
8,36,78.28699545,34.74498987
8,37,77.79767468,35.2429263
8,38,77.29973826,35.73224706
8,39,76.79333784,36.21280311
8,40,76.27862769,36.68444807
8,41,75.7557646,37.14703826
8,42,75.22490782,37.60043277
8,43,74.68621908,38.04449351
8,44,74.13986245,38.47908519
8,45,73.58600436,38.90407545
8,46,73.02481353,39.31933482
8,47,72.45646089,39.72473682
8,48,71.88111958,40.12015795
8,49,71.29896484,40.50547777
8,50,70.71017401,40.88057889
8,51,70.11492643,41.24534708
8,52,69.51340344,41.5996712
8,53,68.90578825,41.94344333
8,54,68.29226595,42.27655876
8,55,67.67302343,42.59891602
8,56,67.04824931,42.9104169
8,57,66.41813391,43.21096653
8,58,65.78286916,43.50047335
8,59,65.14264858,43.77884919
8,60,64.49766717,44.04600923
8,61,63.84812142,44.30187211
8,62,63.19420917,44.54635988
8,63,62.53612962,44.77939807
8,64,61.87408321,45.0009157
8,65,61.20827163,45.21084529
8,66,60.53889767,45.40912289
8,67,59.86616524,45.5956881
8,68,59.19027926,45.7704841
8,69,58.51144561,45.93345764
8,70,57.82987107,46.08455908
8,71,57.14576325,46.22374239
8,72,56.45933054,46.35096517
8,73,55.77078204,46.46618867
8,74,55.08032748,46.5693778
8,75,54.38817717,46.66050111
8,76,53.69454197,46.73953086
8,77,52.99963315,46.80644297
8,78,52.30366239,46.86121706
8,79,51.60684169,46.90383644
8,80,50.90938331,46.93428813
8,81,50.21149969,46.95256285
8,82,49.51340344,46.95865505
8,83,48.81530718,46.95256285
8,84,48.11742357,46.93428813
8,85,47.41996519,46.90383644
8,86,46.72314449,46.86121706
8,87,46.02717373,46.80644297
8,88,45.33226491,46.73953086
8,89,44.6386297,46.66050111
8,90,43.9464794,46.5693778
8,91,43.25602484,46.46618867
8,92,42.56747633,46.35096517
8,93,41.88104362,46.22374239
8,94,41.1969358,46.08455908
8,95,40.51536126,45.93345764
8,96,39.83652761,45.7704841
8,97,39.16064163,45.5956881
